,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
146,0.49999999983989585,0.018181818333884145,0.5161290322993817,0.19999999993030312,0.27419354828896825,0.19999999993030312,0.0,0.3818181815267217,0.16129032267360904,0.5272727271523415,0.7580645159895864,0.19999999993030312,1.0,0.36363636441253433,0.8225806451871136,0.5454545460089529,0.38709677422453626,0.5999999990939395,0.22580645155092743,0.6545454539213494,0.27419354828896825,1.0,0.6612903225135045,0.6181818179505509,0.7419354838503089,0.6363636368071625,0.6129032257754637,0.9818181811433881,0.4516129031018547,0.0,0.5483870968981455,0.0,0.3709677420852589,0.03636363649352632,0.6290322579147412,0.03636363649352632
147,0.5081967214128476,0.03636363649352632,0.5081967214128476,0.19999999993030312,0.26229508195654233,0.1818181810736915,0.0,0.36363636441253433,0.1475409838039664,0.5272727271523415,0.7704918033693898,0.19999999993030312,1.0,0.36363636441253433,0.8196721311955594,0.5454545460089529,0.37704918043457636,0.5999999990939395,0.213114754130373,0.6545454539213494,0.26229508195654233,1.0,0.6557377048913559,0.6181818179505509,0.7540983605436946,0.6363636368071625,0.6065573770651865,0.9818181811433881,0.45901639358667823,0.018181818333884145,0.5573770492390172,0.0,0.37704918043457636,0.03636363649352632,0.6393442623911189,0.03636363649352632
148,0.5081967214128476,0.03636363649352632,0.5245901639130849,0.19999999993030312,0.26229508195654233,0.19999999993030312,0.0,0.3818181815267217,0.16393442630420335,0.5272727271523415,0.7704918033693898,0.19999999993030312,1.0,0.36363636441253433,0.8196721311955594,0.5454545460089529,0.39344262293481347,0.5999999990939395,0.22950819695606828,0.6545454539213494,0.27868852478223755,1.0,0.6721311477170511,0.6181818179505509,0.7540983605436946,0.6545454539213494,0.6229508195654236,0.9818181811433881,0.45901639358667823,0.0,0.5573770492390172,0.0,0.37704918043457636,0.03636363649352632,0.6393442623911189,0.03636363649352632
149,0.4999999999999999,0.03636363649352632,0.5166666665453432,0.19999999993030312,0.2666666667107843,0.19999999993030312,0.0,0.3818181815267217,0.13333333335539216,0.5272727271523415,0.7666666667107842,0.19999999993030312,1.0,0.36363636441253433,0.8000000001323527,0.5636363631231404,0.3833333331899509,0.5999999990939395,0.21666666674387267,0.6545454539213494,0.24999999983455873,1.0,0.6333333333553922,0.5999999990939395,0.7499999998345587,0.6363636368071625,0.6166666664791667,0.9636363640292007,0.4666666665784316,0.018181818333884145,0.5666666665122551,0.0,0.3833333331899509,0.03636363649352632,0.6333333333553922,0.03636363649352632
150,0.5166666665453432,0.03636363649352632,0.5166666665453432,0.19999999993030312,0.2666666667107843,0.19999999993030312,0.0,0.3818181815267217,0.1499999999007351,0.5454545460089529,0.7833333332561275,0.21818181878691476,1.0,0.36363636441253433,0.8000000001323527,0.5454545460089529,0.3833333331899509,0.5999999990939395,0.21666666674387267,0.6545454539213494,0.2666666667107843,1.0,0.6333333333553922,0.5999999990939395,0.7666666667107842,0.6545454539213494,0.6166666664791667,0.9636363640292007,0.4666666665784316,0.018181818333884145,0.5666666665122551,0.0,0.3833333331899509,0.0545454546531681,0.6499999999007352,0.03636363649352632
151,0.5000000000000002,0.01851851849880003,0.5000000000000002,0.1851851849879975,0.2500000001654412,0.1851851849879975,0.0,0.3703703699759946,0.11666666681004904,0.5370370375300066,0.7666666667107845,0.20370370419667383,1.0,0.35185185254200957,0.8000000001323531,0.5555555549639917,0.36666666664460784,0.5740740741726682,0.20000000019852957,0.64814814745799,0.23333333328921566,1.0,0.6166666668100492,0.5925925916066531,0.7500000001654412,0.6296296300240054,0.6166666668100492,0.9629629633573384,0.45000000003308854,0.0,0.5499999999669121,0.0,0.36666666664460784,0.01851851849880003,0.6333333333553922,0.03703703699759966
152,0.508474576208451,0.01851851849880003,0.508474576208451,0.1851851849879975,0.2542372882724707,0.1851851849879975,0.0,0.3703703699759946,0.11864406792778444,0.5370370375300066,0.7796610168978235,0.20370370419667383,1.0,0.35185185254200957,0.8305084744850193,0.5370370375300066,0.37288135586376453,0.5740740741726682,0.2033898306852748,0.6296296300240054,0.23728813551907826,1.0,0.6271186441362354,0.5925925916066531,0.7627118644809215,0.6111111108153293,0.6271186441362354,0.9629629633573384,0.4745762710381569,0.0,0.5593220337956472,0.0,0.38983050861715696,0.01851851849880003,0.6440677965531371,0.03703703699759966
153,0.5172413795228021,0.03703703699759966,0.5172413795228021,0.1851851849879975,0.25862068976140096,0.1851851849879975,0.0,0.35185185254200957,0.10344827610993565,0.5185185183213306,0.775862068941911,0.20370370419667383,1.0,0.3333333333333335,0.8103448276452228,0.5370370375300066,0.36206896552904444,0.5740740741726682,0.18965517269706944,0.6296296300240054,0.22413793105808902,1.0,0.6206896552904456,0.5740740741726682,0.7586206897614008,0.6111111108153293,0.6206896552904456,0.9629629633573384,0.46551724129668837,0.0,0.5689655174066238,0.0,0.3793103450518465,0.03703703699759966,0.6551724139937574,0.03703703699759966
154,0.5172413795228021,0.01851851849880003,0.5172413795228021,0.1851851849879975,0.25862068976140096,0.1851851849879975,0.0,0.35185185254200957,0.12068965529044536,0.5185185183213306,0.775862068941911,0.1851851849879975,1.0,0.3333333333333335,0.8103448276452228,0.5370370375300066,0.3793103450518465,0.5740740741726682,0.20689655187757933,0.6296296300240054,0.22413793105808902,1.0,0.6206896552904456,0.5925925916066531,0.7586206897614008,0.6296296300240054,0.6379310344709553,0.9629629633573384,0.46551724129668837,0.0,0.5689655174066238,0.0,0.3793103450518465,0.03703703699759966,0.6551724139937574,0.01851851849880003
155,0.5172413795228021,0.01851851849880003,0.5172413795228021,0.1851851849879975,0.25862068976140096,0.1851851849879975,0.0,0.35185185254200957,0.12068965529044536,0.5185185183213306,0.775862068941911,0.1851851849879975,1.0,0.3333333333333335,0.8103448276452228,0.5370370375300066,0.3793103450518465,0.5740740741726682,0.18965517269706944,0.6296296300240054,0.22413793105808902,1.0,0.6206896552904456,0.5925925916066531,0.7586206897614008,0.6296296300240054,0.6206896552904456,0.9629629633573384,0.46551724129668837,0.0,0.5517241378838219,0.0,0.3793103450518465,0.03703703699759966,0.6379310344709553,0.01851851849880003
