,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
1207,0.037037037009803896,0.23076923190335216,0.17283950612745097,0.2692307680966462,0.08641975294117647,0.4615384601208081,0.17283950612745097,0.7692307680966461,0.14814814803921578,0.807692307975838,0.2592592593137256,0.11538461595167691,0.4444444443627453,0.07692307607248505,0.4814814813725491,0.07692307607248505,0.34567901225490205,0.8846153840483231,0.19753086421568633,0.6538461521449692,0.617283950490196,1.0,0.4444444443627453,0.6923076920241611,0.7037037036764706,0.3846153840483231,1.0,0.8846153840483231,0.0,0.19230769202416112,0.049382715931372514,0.11538461595167691,0.012345678921568622,0.07692307607248505,0.11111111102941182,0.0
1208,0.036585366063289555,0.23999999769999944,0.15853658538652163,0.23999999769999944,0.09756097560385105,0.35999999846666647,0.1707317074883212,0.6799999992333328,0.15853658538652163,0.7999999999999998,0.2560975609903726,0.07999999923333402,0.4512195121980747,0.03999999770000012,0.4878048780192551,0.03999999770000012,0.3170731707730431,0.8399999976999991,0.2073170733095016,0.6399999976999989,0.6219512194442864,1.0,0.39024390241540396,0.6799999992333328,0.707317073188447,0.35999999846666647,1.0,0.8799999992333329,0.0,0.1999999999999993,0.04878048792298004,0.1599999984666663,0.024390243961490053,0.03999999770000012,0.10975609770565062,0.0
1209,0.037037037009803896,0.2083333328342007,0.14814814803921578,0.25000000099826375,0.08641975294117647,0.41666666566840227,0.14814814803921578,0.6666666666666661,0.14814814803921578,0.7916666671657984,0.22222222205882342,0.08333333233506926,0.4444444443627453,0.0,0.4814814813725491,0.0,0.29629629632352944,0.8333333313368045,0.19753086421568633,0.624999998502603,0.617283950490196,1.0,0.38271604926470587,0.6666666666666661,0.7037037036764706,0.33333333333333304,1.0,0.8749999995008677,0.0,0.2083333328342007,0.037037037009803896,0.12500000049913143,0.012345678921568622,0.0,0.09876543210784319,0.0
1210,0.02500000006204042,0.2083333328342007,0.1374999999689799,0.25000000099826375,0.07499999993795958,0.41666666566840227,0.1374999999689799,0.6666666666666661,0.1374999999689799,0.7916666671657984,0.21249999990693927,0.08333333233506926,0.43749999996898004,0.0,0.4749999999379597,0.0,0.28750000009306076,0.8333333313368045,0.18750000009306073,0.624999998502603,0.6124999999069394,1.0,0.37499999993795957,0.6666666666666661,0.7,0.33333333333333304,1.0,0.8749999995008677,0.0,0.1666666686631936,0.05000000012408091,0.1666666686631936,0.0,0.0,0.10000000000000007,0.04166666816406308
1211,0.02500000006204042,0.2083333328342007,0.1374999999689799,0.25000000099826375,0.07499999993795958,0.41666666566840227,0.1374999999689799,0.6666666666666661,0.1374999999689799,0.7916666671657984,0.21249999990693927,0.08333333233506926,0.43749999996898004,0.0,0.4749999999379597,0.0,0.28750000009306076,0.8333333313368045,0.18750000009306073,0.624999998502603,0.6124999999069394,1.0,0.37499999993795957,0.6666666666666661,0.7,0.33333333333333304,1.0,0.8749999995008677,0.0,0.1666666686631936,0.05000000012408091,0.1666666686631936,0.0,0.0,0.10000000000000007,0.04166666816406308
1212,0.02500000006204042,0.2083333328342007,0.1374999999689799,0.25000000099826375,0.07499999993795958,0.41666666566840227,0.1374999999689799,0.6666666666666661,0.1374999999689799,0.7916666671657984,0.21249999990693927,0.08333333233506926,0.43749999996898004,0.0,0.4749999999379597,0.0,0.28750000009306076,0.8333333313368045,0.18750000009306073,0.624999998502603,0.6124999999069394,1.0,0.37499999993795957,0.6666666666666661,0.7,0.33333333333333304,1.0,0.8749999995008677,0.0,0.1666666686631936,0.05000000012408091,0.1666666686631936,0.0,0.0,0.10000000000000007,0.04166666816406308
1213,0.02500000006204042,0.2083333328342007,0.1374999999689799,0.25000000099826375,0.07499999993795958,0.41666666566840227,0.1374999999689799,0.6666666666666661,0.1374999999689799,0.7916666671657984,0.21249999990693927,0.08333333233506926,0.43749999996898004,0.0,0.4749999999379597,0.0,0.28750000009306076,0.8333333313368045,0.18750000009306073,0.624999998502603,0.6124999999069394,1.0,0.37499999993795957,0.6666666666666661,0.7,0.33333333333333304,1.0,0.8749999995008677,0.0,0.1666666686631936,0.05000000012408091,0.1666666686631936,0.0,0.0,0.10000000000000007,0.04166666816406308
1214,0.024096385602687127,0.2083333328342007,0.12048192777424373,0.2083333328342007,0.10843373485330407,0.2083333328342007,0.16867469874042598,0.6666666666666661,0.16867469874042598,0.7916666671657984,0.18072289166136565,0.1666666686631936,0.19277108434311305,0.4583333338324654,0.10843373485330407,0.7499999990017353,0.3132530121173568,0.8333333313368045,0.21686746994580025,0.624999998502603,0.6265060239955215,1.0,0.39759036136797365,0.6666666666666661,0.7108433734853304,0.33333333333333304,1.0,0.8749999995008677,0.0,0.2083333328342007,0.060240963887121794,0.1666666686631936,0.03614457828443467,0.0,0.10843373485330407,0.08333333233506926
1215,0.036585366063289555,0.1666666686631936,0.292682926811553,0.12500000049913143,0.06097560978267052,0.2083333328342007,0.15853658538652163,0.6666666666666661,0.15853658538652163,0.7916666671657984,0.19512195120770204,0.25000000099826375,0.14634146352683103,0.5833333343315968,0.08536585374416057,0.7499999990017353,0.3048780489133526,0.8333333313368045,0.2073170733095016,0.624999998502603,0.6219512194442864,1.0,0.5731707317634156,0.33333333333333304,0.707317073188447,0.33333333333333304,1.0,0.8749999995008677,0.0,0.1666666686631936,0.07317073188447008,0.08333333233506926,0.024390243961490053,0.0,0.15853658538652163,0.08333333233506926
1216,0.024096385602687127,0.1666666686631936,0.3012048191964171,0.04166666816406308,0.13253012045599127,0.12500000049913143,0.16867469874042598,0.6666666666666661,0.16867469874042598,0.7916666671657984,0.20481927702486058,0.1666666686631936,0.1445783131377388,0.5833333343315968,0.09638554217155652,0.7083333308376731,0.3132530121173568,0.8333333313368045,0.21686746994580025,0.624999998502603,0.6265060239955215,1.0,0.5662650601083996,0.29166666516927087,0.22891566262754764,0.624999998502603,1.0,0.8749999995008677,0.0,0.1666666686631936,0.060240963887121794,0.12500000049913143,0.03614457828443467,0.0,0.1566265060586783,0.04166666816406308
